,meanfitness,meanprobs0seqscom,meanprobs1seqscom,meanprobs0,meanprobs1,alphalist
0,0.6420498660165141,0.001153231112072608,0.893322505878247,0.001153231112072608,0.893322505878247,0.01
1,0.6437549683247745,0.0011769290680966578,0.8927612807054135,0.0012243356037677563,0.8926015900476365,0.0207
2,0.6450766602229746,0.0012337086995596444,0.8919432417953483,0.0013367677008343374,0.8915502194073893,0.0279
3,0.6426863348785448,0.0013111288542983492,0.8905660113518707,0.0014782604121491088,0.8902008730121925,0.0353
4,0.6550934973373366,0.0013786639818850607,0.8890131156464481,0.001661017222088761,0.88840361050238,0.042
5,0.6633751732043808,0.00143536061520431,0.8868154947141537,0.0018603219857142505,0.885667387225373,0.04390000000000001
6,0.6683574212228514,0.0016840876389824005,0.8838424554871152,0.0023612162149054625,0.8819098072417588,0.0461
7,0.6851854454062078,0.0018836630516527175,0.8806063965863227,0.0028689487527376596,0.8772292861572041,0.0484
8,0.697147325228256,0.002175722357777447,0.8753997951207687,0.003439973594295426,0.8708334645956858,0.053399999999999996
9,0.7147355647531148,0.0023854751627086883,0.8692192534031037,0.0037338176935958816,0.8634296598246727,0.0541
10,0.7306546813208962,0.002692819144720786,0.8616043987036949,0.004269048788065679,0.8548714693740926,0.05600000000000001
11,0.7404288074523592,0.003188026978437826,0.8509190164374247,0.004759255282854496,0.8467585589107608,0.0603
12,0.7517539114431234,0.0037317184902512924,0.8407791713534981,0.005218312344152233,0.8389613027438204,0.0623
13,0.7639988592649791,0.004084225877215633,0.8344455966224524,0.005853265634132631,0.832424242139735,0.0634
14,0.7756528924456473,0.004899666245114487,0.8220856467628057,0.006435843880952735,0.8246541187915325,0.0646
15,0.7862923125578929,0.005686551697551876,0.8101557909215332,0.0070661985953313486,0.8179996766868339,0.0641
16,0.7975248520872994,0.006313855677205691,0.7921768786526956,0.007781680499748655,0.8089019246685097,0.06390000000000001
17,0.8016923461691954,0.006552284776033003,0.776435169091455,0.008172869689189144,0.8026442633815501,0.06509999999999999
18,0.8067565584498884,0.006608925299145906,0.7751210399172023,0.008475473718488979,0.7951953500482545,0.06520000000000001
19,0.8112822885933487,0.007373692899433884,0.7658889540024897,0.008847811214471247,0.7887650606934205,0.0655
20,0.815098410994223,0.008481566819879327,0.7496588505542696,0.009450047061099871,0.7831105243566795,0.0661
21,0.8177527832508059,0.007950838839779156,0.7368624445731484,0.009320905366663015,0.7774515552985846,0.0656
22,0.8233320832685043,0.008158418580265435,0.7265414152568787,0.009640007798551653,0.772840963932407,0.06720000000000001
23,0.8269314828048517,0.008512530224785285,0.7240890706604253,0.00979131720984454,0.7692635257168271,0.0688
24,0.8722666666666666,0.00913672645484464,0.7217488377149797,0.010649579360805246,0.7636659046053785,0.0708
25,0.883825955021437,0.009088845479321707,0.7231844756136236,0.010095069041099507,0.760907672751843,0.0713
26,0.8919008932000234,0.009457336610914361,0.7072710797301982,0.010140716684944644,0.7593594356870438,0.069
27,0.8972030841123768,0.009539698231217615,0.7095615476386763,0.009935664872846285,0.7566601560593088,0.0684
28,0.9021828052632415,0.009683536336172888,0.7219146732722801,0.009910261774489998,0.7557675634129715,0.0692
29,0.9111936418502284,0.01013751617967021,0.7118665409938169,0.00961603136400153,0.7532919700990438,0.06860000000000001
30,0.9132510361804439,0.010594269571324555,0.7226494074837838,0.010012615922383379,0.7534321944045054,0.0685
31,0.9174185546739494,0.009616672704082441,0.7176445595686284,0.009932089701978631,0.7523681008800653,0.0666
32,0.9209663520097513,0.009187036775089585,0.7197010740874384,0.009773592932698066,0.7493318490177289,0.0658
33,0.9243519600109583,0.00817574655527095,0.7276256703837682,0.00952776763389572,0.7488219183524586,0.06509999999999999
34,0.9266511465422193,0.007496711382353692,0.7252272872721062,0.009270896148243809,0.7476767456082443,0.0649
